set CostPiecewisePoints[MESA_CAL_20_2438_SG] := 140.1 541.0 926.0 1141.0 1206.0 1224.0 1350.0 1368.0 2138.0 2145.0 2176.0 2273.0 2289.0 2307.0 2336.0 2372.0 2460.0 2495.0 2517.0 2573.0 2604.0 2646.0 2754.0 2776.0 2803.0;
set CostPiecewiseValues[MESA_CAL_20_2438_SG] := 1302.93 5311.93 9208.13 11454.88 12148.43 12342.29 13703.09 13899.47 22461.87 22541.67 22896.93 24037.65 24228.05 24446.03 24800.7 25246.38 26345.5 26795.25 27088.07 27842.39 28265.23 28844.83 30410.83 30733.13 31151.63;

set CostPiecewisePoints[MESA_CAL_20_2438_WG] := 198.3 482.0 965.0 1449.0 1930.0 2252.0 2467.0 2787.0 3002.0 3179.0 3350.0 3700.0 3833.0 3967.0;
set CostPiecewiseValues[MESA_CAL_20_2438_WG] := 1858.071 4516.34 9071.03 13664.19 18252.93 21328.03 23426.43 26552.83 28664.13 30545.64 32414.67 36534.17 38220.61 39954.57;

set CostPiecewisePoints[METCALF_20_3333_CG] := 34.5 555.0 690.0;
set CostPiecewiseValues[METCALF_20_3333_CG] := 232.875 3746.25 5157.0;

set CostPiecewisePoints[METCALF_20_3333_NG] := 10.6 40.0 147.0 204.0 213.0;
set CostPiecewiseValues[METCALF_20_3333_NG] := 92.75 350.0 1420.0 2053.84 2162.92;

set CostPiecewisePoints[MEXICO_20_2030_E] := 0.0 629.0;
set CostPiecewiseValues[MEXICO_20_2030_E] := 0.0 440.3;

set CostPiecewisePoints[MEXICO_20_2030_G] := 214.0 1302.7 1488.3 1792.3 1944.8 2140.0;
set CostPiecewiseValues[MEXICO_20_2030_G] := 1530.1 9314.305 10708.161 13684.321 15297.771 17731.915;

set CostPiecewisePoints[MIDPOINT_20_6132_C] := 3.25 13.0;
set CostPiecewiseValues[MIDPOINT_20_6132_C] := 33.84875 135.395;

set CostPiecewisePoints[MIDPOINT_20_6132_G] := 29.3 88.0 293.0;
set CostPiecewiseValues[MIDPOINT_20_6132_G] := 299.739 900.24 3456.59;

set CostPiecewisePoints[MIDPOINT_20_6132_R] := 0.0 35.0;
set CostPiecewiseValues[MIDPOINT_20_6132_R] := 0.0 31.5;

set CostPiecewisePoints[MIDWAY_20_3835_NG] := 69.0 358.0 938.0 973.0 1203.0 1289.0 1323.0 1381.0;
set CostPiecewiseValues[MIDWAY_20_3835_NG] := 738.3 3868.17 10317.77 10716.77 13400.87 14412.23 14824.31 15725.05;

set CostPiecewisePoints[MISSION_20_2233_DG] := 25.0 150.0 296.0 471.0 693.0 706.0;
set CostPiecewiseValues[MISSION_20_2233_DG] := 249.5 1497.0 2974.52 4757.77 7481.71 7656.43;

set CostPiecewisePoints[MISSION_20_2233_EG] := 62.7 332.0 635.0 746.0 851.0 955.0 977.0 993.0 1025.0 1040.0 1055.0 1069.0 1082.0 1153.0 1168.0 1240.0 1253.0;
set CostPiecewiseValues[MISSION_20_2233_EG] := 645.81 3419.6 6637.46 7851.8 9005.75 10162.23 10481.89 10726.05 11233.57 11477.92 11722.72 11953.16 12168.96 13385.9 13644.35 14900.75 15132.02;

set CostPiecewisePoints[MISSION_20_2233_TG] := 25.0 234.0 372.0 409.0 431.0 500.0;
set CostPiecewiseValues[MISSION_20_2233_TG] := 261.25 2445.3 3979.86 4533.01 4883.91 5989.98;

set CostPiecewisePoints[MONTA_G1_20_6235_G] := 12.7 46.0 127.0;
set CostPiecewiseValues[MONTA_G1_20_6235_G] := 119.126 431.48 1251.2;

set CostPiecewisePoints[MORROBAY_20_3836_DG] := 51.0 343.0 679.0 850.0 1021.0;
set CostPiecewiseValues[MORROBAY_20_3836_DG] := 479.91 3227.63 6443.15 8228.39 10030.73;

set CostPiecewisePoints[MOSSLAND_20_3932_DG] := 73.9 739.0 1478.0;
set CostPiecewiseValues[MOSSLAND_20_3932_DG] := 683.575 6835.75 13708.45;

set CostPiecewisePoints[NAUGHT_20_6335_C] := 428.5 1714.0;
set CostPiecewiseValues[NAUGHT_20_6335_C] := 4462.8275 17851.31;

set CostPiecewisePoints[NAUGHT_20_6335_G] := 45.5 91.0 138.0 659.0;
set CostPiecewiseValues[NAUGHT_20_6335_G] := 426.79 853.58 1329.22 7826.09;

set CostPiecewisePoints[NAVAJO_2_20_1232_C] := 535.0 2140.0;
set CostPiecewiseValues[NAVAJO_2_20_1232_C] := 5572.025 22288.1;

set CostPiecewisePoints[NORTH_G3_20_4231_C] := 322.5 1290.0;
set CostPiecewiseValues[NORTH_G3_20_4231_C] := 3358.8375 13435.35;

set CostPiecewisePoints[NORTH_G3_20_4231_G] := 131.7 573.0 791.0 871.0 909.0 1317.0;
set CostPiecewiseValues[NORTH_G3_20_4231_G] := 941.655 4096.95 5738.49 6488.89 6949.45 12037.21;

set CostPiecewisePoints[NORTH_G3_20_4231_R] := 0.0 47.0;
set CostPiecewiseValues[NORTH_G3_20_4231_R] := 0.0 42.3;

set CostPiecewisePoints[OLIVE_20_2631_G] := 31.8 244.0 285.0 318.0;
set CostPiecewiseValues[OLIVE_20_2631_G] := 245.178 1881.24 2298.21 2657.58;

set CostPiecewisePoints[PALOVRD2_20_1431_G] := 699.5 1399.0 1986.0 2408.0 2731.0 3573.0 4672.0 5055.0 5357.0 5756.0 5801.0 5871.0 6001.0 6047.0 6117.0 6187.0 6300.0 6363.0 6376.0 6517.0 6612.0 7118.7;
set CostPiecewiseValues[PALOVRD2_20_1431_G] := 5001.425 10002.85 14252.73 17312.23 19695.97 25918.35 34061.94 36903.8 39156.72 42141.24 42560.64 43217.24 44489.94 44943.5 45642.1 46349.1 47497.18 48148.6 48284.32 49780.33 50900.38 57218.929;

set CostPiecewisePoints[PALOVRD2_20_1431_N] := 3702.0 4113.0;
set CostPiecewiseValues[PALOVRD2_20_1431_N] := 39026.484 43322.256;

set CostPiecewisePoints[PALOVRD2_20_1431_R] := 0.0 30.0;
set CostPiecewiseValues[PALOVRD2_20_1431_R] := 0.0 27.0;

set CostPiecewisePoints[PITSBURG_20_3234_DG] := 6.0 121.0;
set CostPiecewiseValues[PITSBURG_20_3234_DG] := 78.0 1573.0;

set CostPiecewisePoints[PITSBURG_20_3234_MG] := 131.4 336.0 1036.0 1371.0 2003.0 2170.0 2324.0 2474.0 2628.0;
set CostPiecewiseValues[PITSBURG_20_3234_MG] := 1277.208 3265.92 10104.92 13384.57 19635.05 21431.97 23092.09 24716.59 26389.03;

set CostPiecewisePoints[PITSBURG_20_3234_NG] := 35.3 260.0 627.0 650.0 675.0 691.0 707.0;
set CostPiecewiseValues[PITSBURG_20_3234_NG] := 268.28 1976.0 6057.04 6333.04 6657.79 6901.95 7147.39;

set CostPiecewisePoints[POTRERO_20_3135_MG] := 18.4 207.0 262.0 316.0 369.0;
set CostPiecewiseValues[POTRERO_20_3135_MG] := 184.184 2072.07 2772.77 3462.89 4146.59;

set CostPiecewisePoints[POTRERO_20_3135_NG] := 1.3 26.0;
set CostPiecewiseValues[POTRERO_20_3135_NG] := 14.456 289.12;

set CostPiecewisePoints[RNCHSECO_20_8034_G] := 256.0 1325.0 1850.0 1930.0 2035.0 2178.0 2252.0 2560.0;
set CostPiecewiseValues[RNCHSECO_20_8034_G] := 1830.4 9473.75 13301.0 13901.8 14704.0 16045.34 16917.8 20758.56;

set CostPiecewisePoints[S.ONOFRE_20_2533_SN] := 2009.0 2232.0;
set CostPiecewiseValues[S.ONOFRE_20_2533_SN] := 21178.878 23509.674;

set CostPiecewisePoints[SANMATEO_20_3133_NG] := 2.1 42.0;
set CostPiecewiseValues[SANMATEO_20_3133_NG] := 23.352 467.04;

set CostPiecewisePoints[SJUAN_G4_20_1034_C] := 1016.0 4064.0;
set CostPiecewiseValues[SJUAN_G4_20_1034_C] := 10581.64 42326.56;

set CostPiecewisePoints[SJUAN_G4_20_1034_G] := 183.5 1044.0 1835.0;
set CostPiecewiseValues[SJUAN_G4_20_1034_G] := 1941.43 11045.52 20632.44;

set CostPiecewisePoints[TESLA_20_3933_CG] := 29.5 540.0 590.0;
set CostPiecewiseValues[TESLA_20_3933_CG] := 199.125 3645.0 4167.5;

set CostPiecewisePoints[TESLA_20_3933_NG] := 65.7 132.0 229.0 252.0 299.0 343.0 409.0 912.0 977.0 1106.0 1150.0 1314.0;
set CostPiecewiseValues[TESLA_20_3933_NG] := 562.392 1129.92 2043.66 2261.01 2718.32 3151.28 3840.98 9434.34 10198.74 11762.22 12312.22 14668.9;

set CostPiecewisePoints[VALMY_20_6433_C] := 125.25 501.0;
set CostPiecewiseValues[VALMY_20_6433_C] := 1304.47875 5217.915;

set CostPiecewisePoints[VALMY_20_6433_E] := 0.0 118.0;
set CostPiecewiseValues[VALMY_20_6433_E] := 0.0 82.6;

set CostPiecewisePoints[VALMY_20_6433_G] := 84.0 168.0 270.0 372.0 447.0 495.0 994.0 1014.0 1072.0;
set CostPiecewiseValues[VALMY_20_6433_G] := 600.6 1201.2 2194.68 3209.58 4001.58 4566.54 10449.75 10692.15 11415.41;

set CostPiecewisePoints[VALMY_20_6433_R] := 0.0 23.0;
set CostPiecewiseValues[VALMY_20_6433_R] := 0.0 20.7;

set CostPiecewisePoints[WCASCADE_20_4232_G] := 118.4 985.0 1152.0 1184.0;
set CostPiecewiseValues[WCASCADE_20_4232_G] := 846.56 7042.75 9066.79 9465.83;

set StartupCosts[BRIDGER_20_6333_C] := 86.40198 104.34564 127.88559;
set StartupLags[BRIDGER_20_6333_C] := 12 14 18;

set StartupCosts[CANAD_G1_20_5031_G] := 35.3078 42.6404 52.2599;
set StartupLags[CANAD_G1_20_5031_G] := 6 8 11;

set StartupCosts[CMAIN_GM_20_5032_C] := 153.9245 185.891 227.82725;
set StartupLags[CMAIN_GM_20_5032_C] := 12 14 18;

set StartupCosts[CMAIN_GM_20_5032_G] := 128.392 155.056 190.036;
set StartupLags[CMAIN_GM_20_5032_G] := 6 8 11;

set StartupCosts[CMAIN_GM_20_5032_R] := 0.0;
set StartupLags[CMAIN_GM_20_5032_R] := 0;

set StartupCosts[COLOEAST_20_7031_C] := 73.35852 88.59336 108.57966;
set StartupLags[COLOEAST_20_7031_C] := 12 14 18;

set StartupCosts[COLOEAST_20_7031_G] := 122.08912 147.44416 180.70696;
set StartupLags[COLOEAST_20_7031_G] := 6 8 11;

set StartupCosts[COLSTRP_20_6231_C] := 64.9255 78.409 96.09775;
set StartupLags[COLSTRP_20_6231_C] := 12 14 18;

set StartupCosts[COLSTRP_20_6231_G] := 4.0852 4.9336 6.0466;
set StartupLags[COLSTRP_20_6231_G] := 6 8 11;

set StartupCosts[CORONADO_20_1131_C] := 15.9031 19.2058 23.53855;
set StartupLags[CORONADO_20_1131_C] := 12 14 18;

set StartupCosts[CORONADO_20_1131_G] := 111.782744 134.997392 165.452252;
set StartupLags[CORONADO_20_1131_G] := 6 8 11;

set StartupCosts[CRAIG_20_7032_C] := 42.71952 51.59136 63.23016;
set StartupLags[CRAIG_20_7032_C] := 12 14 18;

set StartupCosts[CRAIG_20_7032_G] := 28.53804 34.46472 42.23982;
set StartupLags[CRAIG_20_7032_G] := 6 8 11;

set StartupCosts[DALLES21_20_4039_G] := 5.95272 7.18896 8.81076;
set StartupLags[DALLES21_20_4039_G] := 6 8 11;

set StartupCosts[DIABLO1_20_3831_NN] := 66.15106 79.88908 97.91173;
set StartupLags[DIABLO1_20_3831_NN] := 48 51 57;

set StartupCosts[EMERY_20_6533_C] := 99.44544 120.09792 147.19152;
set StartupLags[EMERY_20_6533_C] := 12 14 18;

set StartupCosts[EMERY_20_6533_E] := 0.0;
set StartupLags[EMERY_20_6533_E] := 0;

set StartupCosts[EMERY_20_6533_G] := 51.3568 62.0224 76.0144;
set StartupLags[EMERY_20_6533_G] := 6 8 11;

set StartupCosts[EMERY_20_6533_R] := 0.0;
set StartupLags[EMERY_20_6533_R] := 0;

set StartupCosts[FCNGN4CC_20_1032_C] := 53.2535 64.313 78.82175;
set StartupLags[FCNGN4CC_20_1032_C] := 12 14 18;

set StartupCosts[FCNGN4CC_20_1032_G] := 20.83452 25.16136 30.83766;
set StartupLags[FCNGN4CC_20_1032_G] := 6 8 11;

set StartupCosts[HANFORD_20_4132_G] := 85.9351 103.7818 127.19455;
set StartupLags[HANFORD_20_4132_G] := 6 8 11;

set StartupCosts[HANFORD_20_4132_N] := 33.8488 40.8784 50.1004;
set StartupLags[HANFORD_20_4132_N] := 48 51 57;

set StartupCosts[HANFORD_20_4132_R] := 0.0;
set StartupLags[HANFORD_20_4132_R] := 0;

set StartupCosts[HAYNES3G_20_2630_G] := 78.55256 94.86608 116.26748;
set StartupLags[HAYNES3G_20_2630_G] := 6 8 11;

set StartupCosts[HOOVER_20_1331_G] := 49.08076 59.27368 72.64558;
set StartupLags[HOOVER_20_1331_G] := 6 8 11;

set StartupCosts[HUMBOLDT_20_3631_NG] := 4.17274 5.03932 6.17617;
set StartupLags[HUMBOLDT_20_3631_NG] := 6 8 11;

set StartupCosts[H_ALLEN_20_1333_C] := 15.64048 18.88864 23.14984;
set StartupLags[H_ALLEN_20_1333_C] := 12 14 18;

set StartupCosts[H_ALLEN_20_1333_G] := 160.22738 193.50284 237.15629;
set StartupLags[H_ALLEN_20_1333_G] := 6 8 11;

set StartupCosts[H_ALLEN_20_1333_R] := 0.0;
set StartupLags[H_ALLEN_20_1333_R] := 0;

set StartupCosts[IMPERIAL_20_2130_E] := 0.0;
set StartupLags[IMPERIAL_20_2130_E] := 0;

set StartupCosts[IMPERIAL_20_2130_G] := 11.672 14.096 17.276;
set StartupLags[IMPERIAL_20_2130_G] := 6 8 11;

set StartupCosts[IMPERIAL_20_2130_R] := 0.0;
set StartupLags[IMPERIAL_20_2130_R] := 0;

set StartupCosts[IMPRLVLY_20_2332_AG] := 32.62324 39.39832 48.28642;
set StartupLags[IMPRLVLY_20_2332_AG] := 6 8 11;

set StartupCosts[INTERM1G_20_2634_C] := 49.10994 59.30892 72.68877;
set StartupLags[INTERM1G_20_2634_C] := 12 14 18;

set StartupCosts[JOHN_DAY_20_4035_C] := 13.18936 15.92848 19.52188;
set StartupLags[JOHN_DAY_20_4035_C] := 12 14 18;

set StartupCosts[JOHN_DAY_20_4035_G] := 17.88734 21.60212 26.47547;
set StartupLags[JOHN_DAY_20_4035_G] := 6 8 11;

set StartupCosts[MALIN_20_4031_G] := 29.26754 35.34572 43.31957;
set StartupLags[MALIN_20_4031_G] := 6 8 11;

set StartupCosts[MALIN_20_4031_R] := 0.0;
set StartupLags[MALIN_20_4031_R] := 0;

set StartupCosts[MC_CALL_20_3433_NG] := 18.32504 22.13072 27.12332;
set StartupLags[MC_CALL_20_3433_NG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_EG] := 45.60834 55.08012 67.50597;
set StartupLags[MESA_CAL_20_2438_EG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_RG] := 108.49124 131.02232 160.58042;
set StartupLags[MESA_CAL_20_2438_RG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_SG] := 81.79154 98.77772 121.06157;
set StartupLags[MESA_CAL_20_2438_SG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_WG] := 115.75706 139.79708 171.33473;
set StartupLags[MESA_CAL_20_2438_WG] := 6 8 11;

set StartupCosts[METCALF_20_3333_CG] := 20.1342 24.3156 29.8011;
set StartupLags[METCALF_20_3333_CG] := 6 8 11;

set StartupCosts[METCALF_20_3333_NG] := 6.21534 7.50612 9.19947;
set StartupLags[METCALF_20_3333_NG] := 6 8 11;

set StartupCosts[MEXICO_20_2030_E] := 0.0;
set StartupLags[MEXICO_20_2030_E] := 0;

set StartupCosts[MEXICO_20_2030_G] := 62.4452 75.4136 92.4266;
set StartupLags[MEXICO_20_2030_G] := 6 8 11;

set StartupCosts[MIDPOINT_20_6132_C] := 0.37934 0.45812 0.56147;
set StartupLags[MIDPOINT_20_6132_C] := 12 14 18;

set StartupCosts[MIDPOINT_20_6132_G] := 8.54974 10.32532 12.65467;
set StartupLags[MIDPOINT_20_6132_G] := 6 8 11;

set StartupCosts[MIDPOINT_20_6132_R] := 0.0;
set StartupLags[MIDPOINT_20_6132_R] := 0;

set StartupCosts[MIDWAY_20_3835_NG] := 40.29758 48.66644 59.64539;
set StartupLags[MIDWAY_20_3835_NG] := 6 8 11;

set StartupCosts[MISSION_20_2233_DG] := 20.60108 24.87944 30.49214;
set StartupLags[MISSION_20_2233_DG] := 6 8 11;

set StartupCosts[MISSION_20_2233_EG] := 36.56254 44.15572 54.11707;
set StartupLags[MISSION_20_2233_EG] := 6 8 11;

set StartupCosts[MISSION_20_2233_TG] := 14.59 17.62 21.595;
set StartupLags[MISSION_20_2233_TG] := 6 8 11;

set StartupCosts[MONTA_G1_20_6235_G] := 3.70586 4.47548 5.48513;
set StartupLags[MONTA_G1_20_6235_G] := 6 8 11;

set StartupCosts[MORROBAY_20_3836_DG] := 29.79278 35.98004 44.09699;
set StartupLags[MORROBAY_20_3836_DG] := 6 8 11;

set StartupCosts[MOSSLAND_20_3932_DG] := 43.12804 52.08472 63.83482;
set StartupLags[MOSSLAND_20_3932_DG] := 6 8 11;

set StartupCosts[NAUGHT_20_6335_C] := 50.01452 60.40136 74.02766;
set StartupLags[NAUGHT_20_6335_C] := 12 14 18;

set StartupCosts[NAUGHT_20_6335_G] := 19.22962 23.22316 28.46221;
set StartupLags[NAUGHT_20_6335_G] := 6 8 11;

set StartupCosts[NAVAJO_2_20_1232_C] := 62.4452 75.4136 92.4266;
set StartupLags[NAVAJO_2_20_1232_C] := 12 14 18;

set StartupCosts[NORTH_G3_20_4231_C] := 37.6422 45.4596 55.7151;
set StartupLags[NORTH_G3_20_4231_C] := 12 14 18;

set StartupCosts[NORTH_G3_20_4231_G] := 38.43006 46.41108 56.88123;
set StartupLags[NORTH_G3_20_4231_G] := 6 8 11;

set StartupCosts[NORTH_G3_20_4231_R] := 0.0;
set StartupLags[NORTH_G3_20_4231_R] := 0;

set StartupCosts[OLIVE_20_2631_G] := 9.27924 11.20632 13.73442;
set StartupLags[OLIVE_20_2631_G] := 6 8 11;

set StartupCosts[PALOVRD2_20_1431_G] := 207.723666 250.862988 307.456653;
set StartupLags[PALOVRD2_20_1431_G] := 6 8 11;

set StartupCosts[PALOVRD2_20_1431_N] := 120.01734 144.94212 177.64047;
set StartupLags[PALOVRD2_20_1431_N] := 48 51 57;

set StartupCosts[PALOVRD2_20_1431_R] := 0.0;
set StartupLags[PALOVRD2_20_1431_R] := 0;

set StartupCosts[PITSBURG_20_3234_DG] := 3.53078 4.26404 5.22599;
set StartupLags[PITSBURG_20_3234_DG] := 6 8 11;

set StartupCosts[PITSBURG_20_3234_MG] := 76.68504 92.61072 113.50332;
set StartupLags[PITSBURG_20_3234_MG] := 6 8 11;

set StartupCosts[PITSBURG_20_3234_NG] := 20.63026 24.91468 30.53533;
set StartupLags[PITSBURG_20_3234_NG] := 6 8 11;

set StartupCosts[POTRERO_20_3135_MG] := 10.76742 13.00356 15.93711;
set StartupLags[POTRERO_20_3135_MG] := 6 8 11;

set StartupCosts[POTRERO_20_3135_NG] := 0.75868 0.91624 1.12294;
set StartupLags[POTRERO_20_3135_NG] := 6 8 11;

set StartupCosts[RNCHSECO_20_8034_G] := 74.7008 90.2144 110.5664;
set StartupLags[RNCHSECO_20_8034_G] := 6 8 11;

set StartupCosts[S.ONOFRE_20_2533_SN] := 65.12976 78.65568 96.40008;
set StartupLags[S.ONOFRE_20_2533_SN] := 48 51 57;

set StartupCosts[SANMATEO_20_3133_NG] := 1.22556 1.48008 1.81398;
set StartupLags[SANMATEO_20_3133_NG] := 6 8 11;

set StartupCosts[SJUAN_G4_20_1034_C] := 118.58752 143.21536 175.52416;
set StartupLags[SJUAN_G4_20_1034_C] := 12 14 18;

set StartupCosts[SJUAN_G4_20_1034_G] := 53.5453 64.6654 79.25365;
set StartupLags[SJUAN_G4_20_1034_G] := 6 8 11;

set StartupCosts[TESLA_20_3933_CG] := 17.2162 20.7916 25.4821;
set StartupLags[TESLA_20_3933_CG] := 6 8 11;

set StartupCosts[TESLA_20_3933_NG] := 38.34252 46.30536 56.75166;
set StartupLags[TESLA_20_3933_NG] := 6 8 11;

set StartupCosts[VALMY_20_6433_C] := 14.61918 17.65524 21.63819;
set StartupLags[VALMY_20_6433_C] := 12 14 18;

set StartupCosts[VALMY_20_6433_E] := 0.0;
set StartupLags[VALMY_20_6433_E] := 0;

set StartupCosts[VALMY_20_6433_G] := 31.28096 37.77728 46.29968;
set StartupLags[VALMY_20_6433_G] := 6 8 11;

set StartupCosts[VALMY_20_6433_R] := 0.0;
set StartupLags[VALMY_20_6433_R] := 0;

set StartupCosts[WCASCADE_20_4232_G] := 34.54912 41.72416 51.13696;
set StartupLags[WCASCADE_20_4232_G] := 6 8 11;

param: MinNondispatchablePower :=  BPA-Wind 29 0.0  BPA-Wind 38 0.0  BPA-Wind 27 0.0  BPA-Wind 39 0.0  BPA-Wind 19 0.0  BPA-Wind 48 0.0  BPA-Wind 41 0.0  BPA-Wind 31 0.0  BPA-Wind 8 0.0  BPA-Wind 13 0.0  BPA-Wind 7 0.0  BPA-Wind 21 0.0  BPA-Wind 22 0.0  BPA-Wind 25 0.0  BPA-Wind 23 0.0  BPA-Wind 42 0.0  BPA-Wind 16 0.0  BPA-Wind 14 0.0  BPA-Wind 46 0.0  BPA-Wind 4 0.0  BPA-Wind 40 0.0  BPA-Wind 5 0.0  BPA-Wind 15 0.0  BPA-Wind 30 0.0  BPA-Wind 11 0.0  BPA-Wind 36 0.0  BPA-Wind 6 0.0  BPA-Wind 32 0.0  BPA-Wind 3 0.0  BPA-Wind 18 0.0  BPA-Wind 12 0.0  BPA-Wind 24 0.0  BPA-Wind 20 0.0  BPA-Wind 44 0.0  BPA-Wind 9 0.0  BPA-Wind 33 0.0  BPA-Wind 26 0.0  BPA-Wind 34 0.0  BPA-Wind 2 0.0  BPA-Wind 45 0.0  BPA-Wind 1 0.0  BPA-Wind 47 0.0  BPA-Wind 10 0.0  BPA-Wind 43 0.0  BPA-Wind 35 0.0  BPA-Wind 17 0.0  BPA-Wind 37 0.0  BPA-Wind 28 0.0  ;
param: MaxNondispatchablePower :=  BPA-Wind 29 29820.0  BPA-Wind 38 29820.0  BPA-Wind 27 29820.0  BPA-Wind 39 29820.0  BPA-Wind 19 34140.0  BPA-Wind 48 29820.0  BPA-Wind 41 29820.0  BPA-Wind 31 29820.0  BPA-Wind 8 23783.2661358  BPA-Wind 13 12420.0  BPA-Wind 7 25760.0  BPA-Wind 21 30020.0  BPA-Wind 22 28300.0  BPA-Wind 25 29820.0  BPA-Wind 23 29820.0  BPA-Wind 42 29820.0  BPA-Wind 16 16089.3489924  BPA-Wind 14 15074.0502652  BPA-Wind 46 29820.0  BPA-Wind 4 36840.0  BPA-Wind 40 29820.0  BPA-Wind 5 33034.5553845  BPA-Wind 15 13860.0  BPA-Wind 30 29820.0  BPA-Wind 11 13600.0  BPA-Wind 36 29820.0  BPA-Wind 6 30940.0  BPA-Wind 32 29820.0  BPA-Wind 3 37793.7951913  BPA-Wind 18 26500.0  BPA-Wind 12 12860.0  BPA-Wind 24 29820.0  BPA-Wind 20 34480.0  BPA-Wind 44 29820.0  BPA-Wind 9 21820.0  BPA-Wind 33 29820.0  BPA-Wind 26 29820.0  BPA-Wind 34 29820.0  BPA-Wind 2 38849.3416126  BPA-Wind 45 29820.0  BPA-Wind 1 44540.0  BPA-Wind 47 29820.0  BPA-Wind 10 18940.0  BPA-Wind 43 29820.0  BPA-Wind 35 29820.0  BPA-Wind 17 21960.0  BPA-Wind 37 29820.0  BPA-Wind 28 29820.0  ;
param: Demand :=  SingleBus 43 100282.4  SingleBus 7 88410.4  SingleBus 28 74717.2  SingleBus 23 91193.5  SingleBus 2 76442.6  SingleBus 4 74717.2  SingleBus 14 104492.3  SingleBus 18 102274.6  SingleBus 10 101082.8  SingleBus 42 102274.6  SingleBus 45 102715.1  SingleBus 34 101082.8  SingleBus 21 102715.1  SingleBus 33 98575.9  SingleBus 22 99788.7  SingleBus 48 83339.8  SingleBus 11 103011.4  SingleBus 12 103803.8  SingleBus 17 103824.3  SingleBus 39 104569.4  SingleBus 20 100334.3  SingleBus 41 103824.3  SingleBus 6 81008.8  SingleBus 29 76153.6  SingleBus 37 104126.9  SingleBus 16 104380.5  SingleBus 30 81008.8  SingleBus 35 103011.4  SingleBus 5 76153.6  SingleBus 1 78905.5  SingleBus 25 78905.5  SingleBus 26 76442.6  SingleBus 9 98575.9  SingleBus 44 100334.3  SingleBus 47 91193.5  SingleBus 24 83339.8  SingleBus 8 95378.9  SingleBus 3 74851.4  SingleBus 19 100282.4  SingleBus 27 74851.4  SingleBus 36 103803.8  SingleBus 13 104126.9  SingleBus 15 104569.4  SingleBus 32 95378.9  SingleBus 38 104492.3  SingleBus 40 104380.5  SingleBus 31 88410.4  SingleBus 46 99788.7  ;
