set CostPiecewiseValues[MESA_CAL_20_2438_SG] := 1302.93 5311.93 9208.13 11454.88 12148.43 12342.29 13703.09 13899.47 22461.87 22541.67 22896.93 24037.65 24228.05 24446.03 24800.7 25246.38 26345.5 26795.25 27088.07 27842.39 28265.23 28844.83 30410.83 30733.13 31151.63;

set CostPiecewisePoints[MESA_CAL_20_2438_WG] := 1.983 4.82 9.65 14.49 19.3 22.52 24.67 27.87 30.02 31.79 33.5 37.0 38.33 39.67;
set CostPiecewiseValues[MESA_CAL_20_2438_WG] := 1858.071 4516.34 9071.03 13664.19 18252.93 21328.03 23426.43 26552.83 28664.13 30545.64 32414.67 36534.17 38220.61 39954.57;

set CostPiecewisePoints[METCALF_20_3333_CG] := 0.345 5.55 6.9;
set CostPiecewiseValues[METCALF_20_3333_CG] := 232.875 3746.25 5157.0;

set CostPiecewisePoints[METCALF_20_3333_NG] := 0.106 0.4 1.47 2.04 2.13;
set CostPiecewiseValues[METCALF_20_3333_NG] := 92.75 350.0 1420.0 2053.84 2162.92;

set CostPiecewisePoints[MEXICO_20_2030_E] := 0.0 6.29;
set CostPiecewiseValues[MEXICO_20_2030_E] := 0.0 440.3;

set CostPiecewisePoints[MEXICO_20_2030_G] := 2.14 13.027 14.883 17.923 19.448 21.4;
set CostPiecewiseValues[MEXICO_20_2030_G] := 1530.1 9314.305 10708.161 13684.321 15297.771 17731.915;

set CostPiecewisePoints[MIDPOINT_20_6132_C] := 0.0325 0.13;
set CostPiecewiseValues[MIDPOINT_20_6132_C] := 33.84875 135.395;

set CostPiecewisePoints[MIDPOINT_20_6132_G] := 0.293 0.88 2.93;
set CostPiecewiseValues[MIDPOINT_20_6132_G] := 299.739 900.24 3456.59;

set CostPiecewisePoints[MIDPOINT_20_6132_R] := 0.0 0.35;
set CostPiecewiseValues[MIDPOINT_20_6132_R] := 0.0 31.5;

set CostPiecewisePoints[MIDWAY_20_3835_NG] := 0.69 3.58 9.38 9.73 12.03 12.89 13.23 13.81;
set CostPiecewiseValues[MIDWAY_20_3835_NG] := 738.3 3868.17 10317.77 10716.77 13400.87 14412.23 14824.31 15725.05;

set CostPiecewisePoints[MISSION_20_2233_DG] := 0.25 1.5 2.96 4.71 6.93 7.06;
set CostPiecewiseValues[MISSION_20_2233_DG] := 249.5 1497.0 2974.52 4757.77 7481.71 7656.43;

set CostPiecewisePoints[MISSION_20_2233_EG] := 0.627 3.32 6.35 7.46 8.51 9.55 9.77 9.93 10.25 10.4 10.55 10.69 10.82 11.53 11.68 12.4 12.53;
set CostPiecewiseValues[MISSION_20_2233_EG] := 645.81 3419.6 6637.46 7851.8 9005.75 10162.23 10481.89 10726.05 11233.57 11477.92 11722.72 11953.16 12168.96 13385.9 13644.35 14900.75 15132.02;

set CostPiecewisePoints[MISSION_20_2233_TG] := 0.25 2.34 3.72 4.09 4.31 5.0;
set CostPiecewiseValues[MISSION_20_2233_TG] := 261.25 2445.3 3979.86 4533.01 4883.91 5989.98;

set CostPiecewisePoints[MONTA_G1_20_6235_G] := 0.127 0.46 1.27;
set CostPiecewiseValues[MONTA_G1_20_6235_G] := 119.126 431.48 1251.2;

set CostPiecewisePoints[MORROBAY_20_3836_DG] := 0.51 3.43 6.79 8.5 10.21;
set CostPiecewiseValues[MORROBAY_20_3836_DG] := 479.91 3227.63 6443.15 8228.39 10030.73;

set CostPiecewisePoints[MOSSLAND_20_3932_DG] := 0.739 7.39 14.78;
set CostPiecewiseValues[MOSSLAND_20_3932_DG] := 683.575 6835.75 13708.45;

set CostPiecewisePoints[NAUGHT_20_6335_C] := 4.285 17.14;
set CostPiecewiseValues[NAUGHT_20_6335_C] := 4462.8275 17851.31;

set CostPiecewisePoints[NAUGHT_20_6335_G] := 0.455 0.91 1.38 6.59;
set CostPiecewiseValues[NAUGHT_20_6335_G] := 426.79 853.58 1329.22 7826.09;

set CostPiecewisePoints[NAVAJO_2_20_1232_C] := 5.35 21.4;
set CostPiecewiseValues[NAVAJO_2_20_1232_C] := 5572.025 22288.1;

set CostPiecewisePoints[NORTH_G3_20_4231_C] := 3.225 12.9;
set CostPiecewiseValues[NORTH_G3_20_4231_C] := 3358.8375 13435.35;

set CostPiecewisePoints[NORTH_G3_20_4231_G] := 1.317 5.73 7.91 8.71 9.09 13.17;
set CostPiecewiseValues[NORTH_G3_20_4231_G] := 941.655 4096.95 5738.49 6488.89 6949.45 12037.21;

set CostPiecewisePoints[NORTH_G3_20_4231_R] := 0.0 0.47;
set CostPiecewiseValues[NORTH_G3_20_4231_R] := 0.0 42.3;

set CostPiecewisePoints[OLIVE_20_2631_G] := 0.318 2.44 2.85 3.18;
set CostPiecewiseValues[OLIVE_20_2631_G] := 245.178 1881.24 2298.21 2657.58;

set CostPiecewisePoints[PALOVRD2_20_1431_G] := 6.995 13.99 19.86 24.08 27.31 35.73 46.72 50.55 53.57 57.56 58.01 58.71 60.01 60.47 61.17 61.87 63.0 63.63 63.76 65.17 66.12 71.187;
set CostPiecewiseValues[PALOVRD2_20_1431_G] := 5001.425 10002.85 14252.73 17312.23 19695.97 25918.35 34061.94 36903.8 39156.72 42141.24 42560.64 43217.24 44489.94 44943.5 45642.1 46349.1 47497.18 48148.6 48284.32 49780.33 50900.38 57218.929;

set CostPiecewisePoints[PALOVRD2_20_1431_N] := 37.02 41.13;
set CostPiecewiseValues[PALOVRD2_20_1431_N] := 39026.484 43322.256;

set CostPiecewisePoints[PALOVRD2_20_1431_R] := 0.0 0.3;
set CostPiecewiseValues[PALOVRD2_20_1431_R] := 0.0 27.0;

set CostPiecewisePoints[PITSBURG_20_3234_DG] := 0.06 1.21;
set CostPiecewiseValues[PITSBURG_20_3234_DG] := 78.0 1573.0;

set CostPiecewisePoints[PITSBURG_20_3234_MG] := 1.314 3.36 10.36 13.71 20.03 21.7 23.24 24.74 26.28;
set CostPiecewiseValues[PITSBURG_20_3234_MG] := 1277.208 3265.92 10104.92 13384.57 19635.05 21431.97 23092.09 24716.59 26389.03;

set CostPiecewisePoints[PITSBURG_20_3234_NG] := 0.353 2.6 6.27 6.5 6.75 6.91 7.07;
set CostPiecewiseValues[PITSBURG_20_3234_NG] := 268.28 1976.0 6057.04 6333.04 6657.79 6901.95 7147.39;

set CostPiecewisePoints[POTRERO_20_3135_MG] := 0.184 2.07 2.62 3.16 3.69;
set CostPiecewiseValues[POTRERO_20_3135_MG] := 184.184 2072.07 2772.77 3462.89 4146.59;

set CostPiecewisePoints[POTRERO_20_3135_NG] := 0.013 0.26;
set CostPiecewiseValues[POTRERO_20_3135_NG] := 14.456 289.12;

set CostPiecewisePoints[RNCHSECO_20_8034_G] := 2.56 13.25 18.5 19.3 20.35 21.78 22.52 25.6;
set CostPiecewiseValues[RNCHSECO_20_8034_G] := 1830.4 9473.75 13301.0 13901.8 14704.0 16045.34 16917.8 20758.56;

set CostPiecewisePoints[S.ONOFRE_20_2533_SN] := 20.09 22.32;
set CostPiecewiseValues[S.ONOFRE_20_2533_SN] := 21178.878 23509.674;

set CostPiecewisePoints[SANMATEO_20_3133_NG] := 0.021 0.42;
set CostPiecewiseValues[SANMATEO_20_3133_NG] := 23.352 467.04;

set CostPiecewisePoints[SJUAN_G4_20_1034_C] := 10.16 40.64;
set CostPiecewiseValues[SJUAN_G4_20_1034_C] := 10581.64 42326.56;

set CostPiecewisePoints[SJUAN_G4_20_1034_G] := 1.835 10.44 18.35;
set CostPiecewiseValues[SJUAN_G4_20_1034_G] := 1941.43 11045.52 20632.44;

set CostPiecewisePoints[TESLA_20_3933_CG] := 0.295 5.4 5.9;
set CostPiecewiseValues[TESLA_20_3933_CG] := 199.125 3645.0 4167.5;

set CostPiecewisePoints[TESLA_20_3933_NG] := 0.657 1.32 2.29 2.52 2.99 3.43 4.09 9.12 9.77 11.06 11.5 13.14;
set CostPiecewiseValues[TESLA_20_3933_NG] := 562.392 1129.92 2043.66 2261.01 2718.32 3151.28 3840.98 9434.34 10198.74 11762.22 12312.22 14668.9;

set CostPiecewisePoints[VALMY_20_6433_C] := 1.2525 5.01;
set CostPiecewiseValues[VALMY_20_6433_C] := 1304.47875 5217.915;

set CostPiecewisePoints[VALMY_20_6433_E] := 0.0 1.18;
set CostPiecewiseValues[VALMY_20_6433_E] := 0.0 82.6;

set CostPiecewisePoints[VALMY_20_6433_G] := 0.84 1.68 2.7 3.72 4.47 4.95 9.94 10.14 10.72;
set CostPiecewiseValues[VALMY_20_6433_G] := 600.6 1201.2 2194.68 3209.58 4001.58 4566.54 10449.75 10692.15 11415.41;

set CostPiecewisePoints[VALMY_20_6433_R] := 0.0 0.23;
set CostPiecewiseValues[VALMY_20_6433_R] := 0.0 20.7;

set CostPiecewisePoints[WCASCADE_20_4232_G] := 1.184 9.85 11.52 11.84;
set CostPiecewiseValues[WCASCADE_20_4232_G] := 846.56 7042.75 9066.79 9465.83;

set StartupCosts[BRIDGER_20_6333_C] := 86.40198 104.34564 127.88559;
set StartupLags[BRIDGER_20_6333_C] := 12 14 18;

set StartupCosts[CANAD_G1_20_5031_G] := 35.3078 42.6404 52.2599;
set StartupLags[CANAD_G1_20_5031_G] := 6 8 11;

set StartupCosts[CMAIN_GM_20_5032_C] := 153.9245 185.891 227.82725;
set StartupLags[CMAIN_GM_20_5032_C] := 12 14 18;

set StartupCosts[CMAIN_GM_20_5032_G] := 128.392 155.056 190.036;
set StartupLags[CMAIN_GM_20_5032_G] := 6 8 11;

set StartupCosts[CMAIN_GM_20_5032_R] := 0.0;
set StartupLags[CMAIN_GM_20_5032_R] := 0;

set StartupCosts[COLOEAST_20_7031_C] := 73.35852 88.59336 108.57966;
set StartupLags[COLOEAST_20_7031_C] := 12 14 18;

set StartupCosts[COLOEAST_20_7031_G] := 122.08912 147.44416 180.70696;
set StartupLags[COLOEAST_20_7031_G] := 6 8 11;

set StartupCosts[COLSTRP_20_6231_C] := 64.9255 78.409 96.09775;
set StartupLags[COLSTRP_20_6231_C] := 12 14 18;

set StartupCosts[COLSTRP_20_6231_G] := 0.0;
set StartupLags[COLSTRP_20_6231_G] := 1;

set StartupCosts[CORONADO_20_1131_C] := 15.9031 19.2058 23.53855;
set StartupLags[CORONADO_20_1131_C] := 12 14 18;

set StartupCosts[CORONADO_20_1131_G] := 111.782744 134.997392 165.452252;
set StartupLags[CORONADO_20_1131_G] := 6 8 11;

set StartupCosts[CRAIG_20_7032_C] := 42.71952 51.59136 63.23016;
set StartupLags[CRAIG_20_7032_C] := 12 14 18;

set StartupCosts[CRAIG_20_7032_G] := 0.0;
set StartupLags[CRAIG_20_7032_G] := 1;

set StartupCosts[DALLES21_20_4039_G] := 0.0;
set StartupLags[DALLES21_20_4039_G] := 1;

set StartupCosts[DIABLO1_20_3831_NN] := 66.15106 79.88908 97.91173;
set StartupLags[DIABLO1_20_3831_NN] := 48 51 57;

set StartupCosts[EMERY_20_6533_C] := 99.44544 120.09792 147.19152;
set StartupLags[EMERY_20_6533_C] := 12 14 18;

set StartupCosts[EMERY_20_6533_E] := 0.0;
set StartupLags[EMERY_20_6533_E] := 0;

set StartupCosts[EMERY_20_6533_G] := 51.3568 62.0224 76.0144;
set StartupLags[EMERY_20_6533_G] := 6 8 11;

set StartupCosts[EMERY_20_6533_R] := 0.0;
set StartupLags[EMERY_20_6533_R] := 0;

set StartupCosts[FCNGN4CC_20_1032_C] := 53.2535 64.313 78.82175;
set StartupLags[FCNGN4CC_20_1032_C] := 12 14 18;

set StartupCosts[FCNGN4CC_20_1032_G] := 0.0;
set StartupLags[FCNGN4CC_20_1032_G] := 1;

set StartupCosts[HANFORD_20_4132_G] := 85.9351 103.7818 127.19455;
set StartupLags[HANFORD_20_4132_G] := 6 8 11;

set StartupCosts[HANFORD_20_4132_N] := 33.8488 40.8784 50.1004;
set StartupLags[HANFORD_20_4132_N] := 48 51 57;

set StartupCosts[HANFORD_20_4132_R] := 0.0;
set StartupLags[HANFORD_20_4132_R] := 0;

set StartupCosts[HAYNES3G_20_2630_G] := 78.55256 94.86608 116.26748;
set StartupLags[HAYNES3G_20_2630_G] := 6 8 11;

set StartupCosts[HOOVER_20_1331_G] := 49.08076 59.27368 72.64558;
set StartupLags[HOOVER_20_1331_G] := 6 8 11;

set StartupCosts[HUMBOLDT_20_3631_NG] := 0.0;
set StartupLags[HUMBOLDT_20_3631_NG] := 1;

set StartupCosts[H_ALLEN_20_1333_C] := 15.64048 18.88864 23.14984;
set StartupLags[H_ALLEN_20_1333_C] := 12 14 18;

set StartupCosts[H_ALLEN_20_1333_G] := 160.22738 193.50284 237.15629;
set StartupLags[H_ALLEN_20_1333_G] := 6 8 11;

set StartupCosts[H_ALLEN_20_1333_R] := 0.0;
set StartupLags[H_ALLEN_20_1333_R] := 0;

set StartupCosts[IMPERIAL_20_2130_E] := 0.0;
set StartupLags[IMPERIAL_20_2130_E] := 0;

set StartupCosts[IMPERIAL_20_2130_G] := 0.0;
set StartupLags[IMPERIAL_20_2130_G] := 1;

set StartupCosts[IMPERIAL_20_2130_R] := 0.0;
set StartupLags[IMPERIAL_20_2130_R] := 0;

set StartupCosts[IMPRLVLY_20_2332_AG] := 0.0;
set StartupLags[IMPRLVLY_20_2332_AG] := 1;

set StartupCosts[INTERM1G_20_2634_C] := 49.10994 59.30892 72.68877;
set StartupLags[INTERM1G_20_2634_C] := 12 14 18;

set StartupCosts[JOHN_DAY_20_4035_C] := 13.18936 15.92848 19.52188;
set StartupLags[JOHN_DAY_20_4035_C] := 12 14 18;

set StartupCosts[JOHN_DAY_20_4035_G] := 0.0;
set StartupLags[JOHN_DAY_20_4035_G] := 1;

set StartupCosts[MALIN_20_4031_G] := 0.0;
set StartupLags[MALIN_20_4031_G] := 1;

set StartupCosts[MALIN_20_4031_R] := 0.0;
set StartupLags[MALIN_20_4031_R] := 0;

set StartupCosts[MC_CALL_20_3433_NG] := 0.0;
set StartupLags[MC_CALL_20_3433_NG] := 1;

set StartupCosts[MESA_CAL_20_2438_EG] := 45.60834 55.08012 67.50597;
set StartupLags[MESA_CAL_20_2438_EG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_RG] := 108.49124 131.02232 160.58042;
set StartupLags[MESA_CAL_20_2438_RG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_SG] := 81.79154 98.77772 121.06157;
set StartupLags[MESA_CAL_20_2438_SG] := 6 8 11;

set StartupCosts[MESA_CAL_20_2438_WG] := 115.75706 139.79708 171.33473;
set StartupLags[MESA_CAL_20_2438_WG] := 6 8 11;

set StartupCosts[METCALF_20_3333_CG] := 0.0;
set StartupLags[METCALF_20_3333_CG] := 1;

set StartupCosts[METCALF_20_3333_NG] := 0.0;
set StartupLags[METCALF_20_3333_NG] := 1;

set StartupCosts[MEXICO_20_2030_E] := 0.0;
set StartupLags[MEXICO_20_2030_E] := 0;

set StartupCosts[MEXICO_20_2030_G] := 62.4452 75.4136 92.4266;
set StartupLags[MEXICO_20_2030_G] := 6 8 11;

set StartupCosts[MIDPOINT_20_6132_C] := 0.37934 0.45812 0.56147;
set StartupLags[MIDPOINT_20_6132_C] := 12 14 18;

set StartupCosts[MIDPOINT_20_6132_G] := 0.0;
set StartupLags[MIDPOINT_20_6132_G] := 1;

set StartupCosts[MIDPOINT_20_6132_R] := 0.0;
set StartupLags[MIDPOINT_20_6132_R] := 0;

set StartupCosts[MIDWAY_20_3835_NG] := 40.29758 48.66644 59.64539;
set StartupLags[MIDWAY_20_3835_NG] := 6 8 11;

set StartupCosts[MISSION_20_2233_DG] := 0.0;
set StartupLags[MISSION_20_2233_DG] := 1;

set StartupCosts[MISSION_20_2233_EG] := 36.56254 44.15572 54.11707;
set StartupLags[MISSION_20_2233_EG] := 6 8 11;

set StartupCosts[MISSION_20_2233_TG] := 0.0;
set StartupLags[MISSION_20_2233_TG] := 1;

set StartupCosts[MONTA_G1_20_6235_G] := 0.0;
set StartupLags[MONTA_G1_20_6235_G] := 1;

set StartupCosts[MORROBAY_20_3836_DG] := 0.0;
set StartupLags[MORROBAY_20_3836_DG] := 1;

set StartupCosts[MOSSLAND_20_3932_DG] := 43.12804 52.08472 63.83482;
set StartupLags[MOSSLAND_20_3932_DG] := 6 8 11;

set StartupCosts[NAUGHT_20_6335_C] := 50.01452 60.40136 74.02766;
set StartupLags[NAUGHT_20_6335_C] := 12 14 18;

set StartupCosts[NAUGHT_20_6335_G] := 0.0;
set StartupLags[NAUGHT_20_6335_G] := 1;

set StartupCosts[NAVAJO_2_20_1232_C] := 62.4452 75.4136 92.4266;
set StartupLags[NAVAJO_2_20_1232_C] := 12 14 18;

set StartupCosts[NORTH_G3_20_4231_C] := 37.6422 45.4596 55.7151;
set StartupLags[NORTH_G3_20_4231_C] := 12 14 18;

set StartupCosts[NORTH_G3_20_4231_G] := 38.43006 46.41108 56.88123;
set StartupLags[NORTH_G3_20_4231_G] := 6 8 11;

set StartupCosts[NORTH_G3_20_4231_R] := 0.0;
set StartupLags[NORTH_G3_20_4231_R] := 0;

set StartupCosts[OLIVE_20_2631_G] := 0.0;
set StartupLags[OLIVE_20_2631_G] := 1;

set StartupCosts[PALOVRD2_20_1431_G] := 207.723666 250.862988 307.456653;
set StartupLags[PALOVRD2_20_1431_G] := 6 8 11;

set StartupCosts[PALOVRD2_20_1431_N] := 120.01734 144.94212 177.64047;
set StartupLags[PALOVRD2_20_1431_N] := 48 51 57;

set StartupCosts[PALOVRD2_20_1431_R] := 0.0;
set StartupLags[PALOVRD2_20_1431_R] := 0;

set StartupCosts[PITSBURG_20_3234_DG] := 0.0;
set StartupLags[PITSBURG_20_3234_DG] := 1;

set StartupCosts[PITSBURG_20_3234_MG] := 76.68504 92.61072 113.50332;
set StartupLags[PITSBURG_20_3234_MG] := 6 8 11;

set StartupCosts[PITSBURG_20_3234_NG] := 0.0;
set StartupLags[PITSBURG_20_3234_NG] := 1;

set StartupCosts[POTRERO_20_3135_MG] := 0.0;
set StartupLags[POTRERO_20_3135_MG] := 1;

set StartupCosts[POTRERO_20_3135_NG] := 0.0;
set StartupLags[POTRERO_20_3135_NG] := 1;

set StartupCosts[RNCHSECO_20_8034_G] := 74.7008 90.2144 110.5664;
set StartupLags[RNCHSECO_20_8034_G] := 6 8 11;

set StartupCosts[S.ONOFRE_20_2533_SN] := 65.12976 78.65568 96.40008;
set StartupLags[S.ONOFRE_20_2533_SN] := 48 51 57;

set StartupCosts[SANMATEO_20_3133_NG] := 0.0;
set StartupLags[SANMATEO_20_3133_NG] := 1;

set StartupCosts[SJUAN_G4_20_1034_C] := 118.58752 143.21536 175.52416;
set StartupLags[SJUAN_G4_20_1034_C] := 12 14 18;

set StartupCosts[SJUAN_G4_20_1034_G] := 53.5453 64.6654 79.25365;
set StartupLags[SJUAN_G4_20_1034_G] := 6 8 11;

set StartupCosts[TESLA_20_3933_CG] := 0.0;
set StartupLags[TESLA_20_3933_CG] := 1;

set StartupCosts[TESLA_20_3933_NG] := 38.34252 46.30536 56.75166;
set StartupLags[TESLA_20_3933_NG] := 6 8 11;

set StartupCosts[VALMY_20_6433_C] := 14.61918 17.65524 21.63819;
set StartupLags[VALMY_20_6433_C] := 12 14 18;

set StartupCosts[VALMY_20_6433_E] := 0.0;
set StartupLags[VALMY_20_6433_E] := 0;

set StartupCosts[VALMY_20_6433_G] := 0.0;
set StartupLags[VALMY_20_6433_G] := 1;

set StartupCosts[VALMY_20_6433_R] := 0.0;
set StartupLags[VALMY_20_6433_R] := 0;

set StartupCosts[WCASCADE_20_4232_G] := 34.54912 41.72416 51.13696;
set StartupLags[WCASCADE_20_4232_G] := 6 8 11;

# Scenario-specific data starts now...

param: Demand :=
SingleBus 1 401.096169797
SingleBus 2 366.641270491
SingleBus 3 438.723779706
SingleBus 4 423.198555118
SingleBus 5 427.870713716
SingleBus 6 460.755722126
SingleBus 7 547.764820865
SingleBus 8 624.208349829
SingleBus 9 677.411690764
SingleBus 10 708.40979797
SingleBus 11 747.146537833
SingleBus 12 834.184647907
SingleBus 13 857.233869509
SingleBus 14 848.800295637
SingleBus 15 761.296953282
SingleBus 16 743.183399035
SingleBus 17 755.868516418
SingleBus 18 643.174939946
SingleBus 19 629.833294885
SingleBus 20 591.774731709
SingleBus 21 589.311862613
SingleBus 22 533.924316206
SingleBus 23 403.906669071
SingleBus 24 418.567175983
SingleBus 25 397.523874634
SingleBus 26 353.480888389
SingleBus 27 433.363170191
SingleBus 28 423.876063035
SingleBus 29 422.748264922
SingleBus 30 458.686964031
SingleBus 31 540.01104745
SingleBus 32 625.820654493
SingleBus 33 677.312245424
SingleBus 34 700.302718422
SingleBus 35 732.253375013
SingleBus 36 860.325213413
SingleBus 37 866.299952177
SingleBus 38 864.70590085
SingleBus 39 756.750977818
SingleBus 40 733.807472974
SingleBus 41 756.420726116
SingleBus 42 642.680262429
SingleBus 43 629.028837065
SingleBus 44 588.642008571
SingleBus 45 591.950127846
SingleBus 46 543.42502293
SingleBus 47 391.821956931
SingleBus 48 423.20799882
;
